0f9b9d16fe3d116357d9fb68553da9e1,KM382110.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,KM382109.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,KM382107.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,KM382105.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,KM382104.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,GU723230.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,GU723229.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
0f9b9d16fe3d116357d9fb68553da9e1,KM382116.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382115.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382114.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382113.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382112.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382111.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382108.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,KM382106.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,GU723231.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
0f9b9d16fe3d116357d9fb68553da9e1,MF143496.1,91.111,180,16,0,2,181,5999,6178,5.78e-61,244
0f9b9d16fe3d116357d9fb68553da9e1,MF143475.1,90.556,180,17,0,1,180,5381,5560,2.69e-59,239
0f9b9d16fe3d116357d9fb68553da9e1,KM980439.1,90.556,180,17,0,1,180,1,180,2.69e-59,239
0f9b9d16fe3d116357d9fb68553da9e1,JF447274.1,90.556,180,17,0,2,181,1,180,2.69e-59,239
0f9b9d16fe3d116357d9fb68553da9e1,JF499027.1,90.503,179,17,0,2,180,1,179,9.68e-59,237
0f9b9d16fe3d116357d9fb68553da9e1,JF448096.1,90.503,179,17,0,2,180,1,179,9.68e-59,237
0f9b9d16fe3d116357d9fb68553da9e1,JF446807.1,90.503,179,17,0,2,180,1,179,9.68e-59,237
0f9b9d16fe3d116357d9fb68553da9e1,JF446521.1,90.503,179,17,0,2,180,1,179,9.68e-59,237
0f9b9d16fe3d116357d9fb68553da9e1,JF446520.1,90.503,179,17,0,2,180,1,179,9.68e-59,237
0f9b9d16fe3d116357d9fb68553da9e1,MF143477.1,90.055,181,18,0,1,181,5494,5674,3.48e-58,235
0f9b9d16fe3d116357d9fb68553da9e1,GU723130.1,90.055,181,18,0,1,181,1,181,3.48e-58,235
0f9b9d16fe3d116357d9fb68553da9e1,JF447275.1,90.000,180,18,0,2,181,1,180,1.25e-57,233
0f9b9d16fe3d116357d9fb68553da9e1,JF447270.1,90.000,180,18,0,2,181,1,180,1.25e-57,233
0f9b9d16fe3d116357d9fb68553da9e1,JF447271.1,90.000,180,18,0,2,181,1,180,1.25e-57,233
0f9b9d16fe3d116357d9fb68553da9e1,JF446526.1,90.341,176,17,0,2,177,1,176,4.50e-57,231
0f9b9d16fe3d116357d9fb68553da9e1,MF143491.1,89.503,181,19,0,1,181,5508,5688,1.62e-56,230
0f9b9d16fe3d116357d9fb68553da9e1,KP273591.1,89.503,181,19,0,1,181,5391,5571,1.62e-56,230
0f9b9d16fe3d116357d9fb68553da9e1,GU723141.1,89.831,177,18,0,1,177,1,177,5.82e-56,228
0f9b9d16fe3d116357d9fb68553da9e1,JF498693.1,89.773,176,18,0,2,177,1,176,2.09e-55,226
0f9b9d16fe3d116357d9fb68553da9e1,JF498691.1,89.773,176,18,0,2,177,1,176,2.09e-55,226
0f9b9d16fe3d116357d9fb68553da9e1,JF498690.1,89.773,176,18,0,2,177,1,176,2.09e-55,226
0f9b9d16fe3d116357d9fb68553da9e1,JF446810.1,89.773,176,18,0,2,177,1,176,2.09e-55,226
0f9b9d16fe3d116357d9fb68553da9e1,JF446537.1,89.773,176,18,0,2,177,1,176,2.09e-55,226
0f9b9d16fe3d116357d9fb68553da9e1,MF143492.1,88.950,181,20,0,1,181,5484,5664,7.53e-55,224
0f9b9d16fe3d116357d9fb68553da9e1,MF362599.1,88.950,181,20,0,1,181,5370,5550,7.53e-55,224
0f9b9d16fe3d116357d9fb68553da9e1,KJ522680.1,88.950,181,20,0,1,181,661,481,7.53e-55,224
0f9b9d16fe3d116357d9fb68553da9e1,GU723129.1,88.950,181,20,0,1,181,1,181,7.53e-55,224
